modifiers,Sizz,Sizzle,Bang,Kaboom,Snooze,Flame Slash,Kacrackle Slash,Metal Slash,Hatchet Man,Whack,Thwack,Magic Burst,Kamikazee,Psyche Up,Oomph,Acceleratle,Kaclang,Bounce,Heal,Hocus Pocus,Zoom
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.266708676369648,0.3036913199402469,0.2667086763696481,0.3036913199402468,0.3058126380553129,0.3146844444543873,0.3146844444543875,0.1732791118525738,0.3146844444543875,0.174760760449898,0.2361412726295084,0.1329236484681844,0.1329236484681844,0.2963370426153366,0.0,0.0,0.0,0.0909023628754217,0.0,0.0858613562044695,0.2862048323981573
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.2724809287287832,0.3094295332308218,0.2724809287287831,0.3094295332308217,0.3124733390819646,0.3213059546561636,0.3213059546561634,0.1786670848469504,0.3213059546561635,0.1796385366282251,0.2419185016161285,0.1373599304611353,0.1373599304611352,0.3030201501503178,0.0,0.0,0.0,0.0,0.0,0.0889334875864535,0.2928902512799872
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': True}",0.2724809287287832,0.3094295332308218,0.2724809287287831,0.3094295332308217,0.3124733390819646,0.3213059546561636,0.3213059546561634,0.1786670848469504,0.3213059546561635,0.1796385366282251,0.2419185016161285,0.1373599304611353,0.1373599304611352,0.3030201501503178,0.0,0.0,0.0,0.0,0.0,0.0889334875864535,0.2928902512799872
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': False}",0.2387546294489727,0.2754768851750256,0.2387546294489727,0.2754768851750256,0.273494503939808,0.2824420983185608,0.2824420983185607,0.1481013405106909,0.2824420983185608,0.1517087957584411,0.2084142653417491,0.1123464142642135,0.1123464142642135,0.0,0.2640273356428034,0.2640273356428034,0.0,0.2640273356428035,0.0,0.071714309663325,0.2540026251254677
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': True}",0.2496302293281491,0.2865667628238034,0.2496302293281491,0.2865667628238033,0.2861540229819841,0.2951029863798535,0.2951029863798534,0.1576828893581624,0.2951029863798533,0.1605436367517289,0.2191666630559376,0.1201270073350032,0.1201270073350031,0.0,0.2766514036396673,0.2766514036396674,0.0,0.0816125564401527,0.0,0.0770288354271565,0.2665516305920666
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': False}",0.2670319359449838,0.3039671146470007,0.2670319359449837,0.3039671146470006,0.3060235159603306,0.3148804425646396,0.3148804425646399,0.1736165983891087,0.3148804425646399,0.1750555608915503,0.2364165011453932,0.1332385416455191,0.1332385416455192,0.0,0.1916086179326746,0.1916086179326746,0.0,0.0,0.0,0.0861065690594443,0.2864475065198975
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': True}",0.2670319359449838,0.3039671146470007,0.2670319359449837,0.3039671146470006,0.3060235159603306,0.3148804425646396,0.3148804425646399,0.1736165983891087,0.3148804425646399,0.1750555608915503,0.2364165011453932,0.1332385416455191,0.1332385416455192,0.0,0.1916086179326746,0.1916086179326746,0.0,0.0,0.0,0.0861065690594443,0.2864475065198975
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': False}",0.2544675514281367,0.2914906006828361,0.2544675514281366,0.2914906006828362,0.2918312671674072,0.3007791579351447,0.3007791579351444,0.1619827031461182,0.3007791579351445,0.1644982674915991,0.2239776170926616,0.1236171922512341,0.1236171922512341,0.0,0.2823142352636595,0.0,0.0,0.2823142352636596,0.0,0.0794114562585168,0.2721820557865267
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.2667086763696483,0.3036913199402467,0.2667086763696483,0.3036913199402468,0.3058126380553131,0.3146844444543875,0.3146844444543874,0.1732791118525738,0.3146844444543875,0.174760760449898,0.2361412726295084,0.1329236484681844,0.1329236484681844,0.0,0.2963370426153366,0.0,0.0,0.0909023628754217,0.0,0.0858613562044695,0.2862048323981574
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.2793461788068314,0.3160954042014641,0.2793461788068314,0.3160954042014643,0.3200208417781375,0.3287639702676175,0.3287639702676172,0.1852825787176048,0.3287639702676172,0.1855680752479206,0.2487130970176072,0.1429135116295838,0.1429135116295838,0.0,0.2039908559543778,0.0,0.0,0.0,0.0,0.0928563575518367,0.3005660936539089
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': True}",0.2793461788068314,0.3160954042014641,0.2793461788068314,0.3160954042014643,0.3200208417781375,0.3287639702676175,0.3287639702676172,0.1852825787176048,0.3287639702676172,0.1855680752479206,0.2487130970176072,0.1429135116295838,0.1429135116295838,0.0,0.2039908559543778,0.0,0.0,0.0,0.0,0.0928563575518367,0.3005660936539089
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': False}",0.2544675514281365,0.2914906006828362,0.2544675514281365,0.2914906006828363,0.2918312671674071,0.3007791579351446,0.3007791579351445,0.1619827031461183,0.3007791579351446,0.1644982674915991,0.2239776170926616,0.1236171922512342,0.1236171922512342,0.0,0.0,0.2823142352636597,0.0,0.2823142352636596,0.0,0.0794114562585167,0.2721820557865269
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': True}",0.2667086763696483,0.3036913199402469,0.2667086763696482,0.303691319940247,0.305812638055313,0.3146844444543875,0.3146844444543875,0.1732791118525739,0.3146844444543875,0.1747607604498981,0.2361412726295084,0.1329236484681844,0.1329236484681845,0.0,0.0,0.2963370426153366,0.0,0.0909023628754217,0.0,0.0858613562044695,0.2862048323981574
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': False}",0.2793461788068313,0.3160954042014642,0.2793461788068313,0.3160954042014642,0.3200208417781373,0.3287639702676173,0.3287639702676173,0.1852825787176048,0.3287639702676173,0.1855680752479206,0.2487130970176071,0.1429135116295838,0.1429135116295838,0.0,0.0,0.2039908559543777,0.0,0.0,0.0,0.0928563575518366,0.3005660936539088
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': True}",0.2793461788068313,0.3160954042014642,0.2793461788068313,0.3160954042014642,0.3200208417781373,0.3287639702676173,0.3287639702676173,0.1852825787176048,0.3287639702676173,0.1855680752479206,0.2487130970176071,0.1429135116295838,0.1429135116295838,0.0,0.0,0.2039908559543777,0.0,0.0,0.0,0.0928563575518366,0.3005660936539088
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': False}",0.2724809287287831,0.3094295332308217,0.2724809287287832,0.3094295332308217,0.3124733390819647,0.3213059546561636,0.3213059546561636,0.1786670848469504,0.3213059546561636,0.179638536628225,0.2419185016161286,0.1373599304611353,0.1373599304611353,0.0,0.0,0.0,0.0,0.3030201501503178,0.0,0.0889334875864536,0.2928902512799872
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.2863297294434751,0.3228531889626465,0.2863297294434751,0.3228531889626465,0.3277852975722099,0.3364320179910041,0.336432017991004,0.1921013185881716,0.3364320179910041,0.1916551154806458,0.2556796152523453,0.1486338961412086,0.1486338961412086,0.0,0.0,0.0,0.0,0.1024853791729498,0.0,0.096893162601648,0.3084704282643564
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.2933467415832492,0.3296279413147565,0.2933467415832492,0.3296279413147565,0.3356432442207021,0.3441891382588269,0.3441891382588263,0.19901135874237,0.3441891382588264,0.1978050623382154,0.2627128345184893,0.1544279451109249,0.1544279451109248,0.0,0.0,0.0,0.0,0.0,0.0,0.1009790548273728,0.31647577455851
"{'zoomModifier': False, 'metalOpponent': False, 'last30Seconds': True, 'healUsedUp': True, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': True}",0.2933467415832492,0.3296279413147565,0.2933467415832492,0.3296279413147565,0.3356432442207021,0.3441891382588269,0.3441891382588263,0.19901135874237,0.3441891382588264,0.1978050623382154,0.2627128345184893,0.1544279451109249,0.1544279451109248,0.0,0.0,0.0,0.0,0.0,0.0,0.1009790548273728,0.31647577455851
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': False}",0.2060566498796337,0.2411228695946628,0.2060566498796338,0.2411228695946628,0.2348080170084346,0.2434637582146095,0.2434637582146096,0.2671893530823434,0.2434637582146096,0.1263449609586315,0.1765116981188823,0.0908898846363905,0.0908898846363905,0.2257420176987029,0.2257420176987029,0.2257420176987029,0.0908898846363905,0.2257420176987029,0.121188117041869,0.0573281226334212,0.2162416928600065
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': True}",0.2142749042830816,0.2498672699189532,0.2142749042830816,0.2498672699189532,0.2445555561489941,0.2533156482251201,0.25331564822512,0.2772158067039212,0.2533156482251201,0.1325791372110623,0.1844601690579703,0.0960684301608103,0.0960684301608103,0.2353575326418568,0.2353575326418569,0.2353575326418569,0.0960684301608103,0.0644787259221656,0.1277339815316019,0.0607731054287318,0.2256943365081282
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': False}",0.2295668632783942,0.2659107771191903,0.2295668632783941,0.2659107771191902,0.2626051648901164,0.2714944515899019,0.2714944515899017,0.295533263867927,0.2714944515899016,0.1444593341005874,0.1993765311035031,0.1061379337856299,0.1061379337856299,0.2532271260569615,0.1559836507143891,0.1559836507143891,0.0874214494704589,0.0,0.1168365302047008,0.0675322610953802,0.2433265346454529
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': True}",0.2295668632783942,0.2659107771191903,0.2295668632783941,0.2659107771191902,0.2626051648901164,0.2714944515899019,0.2714944515899017,0.295533263867927,0.2714944515899016,0.1444593341005874,0.1993765311035031,0.1061379337856299,0.1061379337856299,0.2532271260569615,0.1559836507143891,0.1559836507143891,0.0874214494704589,0.0,0.1168365302047008,0.0675322610953802,0.2433265346454529
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': False}",0.2175489543724509,0.253348223507373,0.2175489543724509,0.253348223507373,0.2484577487335376,0.2572591062149921,0.257259106214992,0.2812271984608112,0.2572591062149921,0.1350721498557425,0.1876382785816293,0.0981416098683566,0.0981416098683566,0.2392073016280408,0.2392073016280409,0.0,0.0981416098683566,0.2392073016280409,0.1303550609691485,0.0621519056828937,0.2294792488224223
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.2266655640997061,0.2629106235255675,0.2266655640997062,0.2629106235255676,0.2592282006821912,0.2681059311784133,0.2681059311784132,0.2921541173312496,0.2681059311784132,0.1421601291466099,0.1965380492472906,0.1041499728630988,0.1041499728630988,0.2498709520761353,0.2498709520761353,0.0,0.1041499728630988,0.0701874392785361,0.1378840194401605,0.0661843097110369,0.2400017436355702
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.238153774565178,0.2748252288491689,0.2381537745651779,0.2748252288491689,0.2727488851186566,0.2816848085039766,0.2816848085039766,0.3057261870398715,0.2816848085039766,0.1512611312077667,0.2078262448430036,0.1119866120958198,0.1119866120958198,0.2632957273744107,0.163843652337022,0.0,0.0923836907523349,0.0,0.1231609257573229,0.0714803315594836,0.2532875674778646
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': True}",0.238153774565178,0.2748252288491689,0.2381537745651779,0.2748252288491689,0.2727488851186566,0.2816848085039766,0.2816848085039766,0.3057261870398715,0.2816848085039766,0.1512611312077667,0.2078262448430036,0.1119866120958198,0.1119866120958198,0.2632957273744107,0.163843652337022,0.0,0.0923836907523349,0.0,0.1231609257573229,0.0714803315594836,0.2532875674778646
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': False}",0.2175489543724509,0.2533482235073729,0.2175489543724509,0.253348223507373,0.2484577487335378,0.2572591062149922,0.2572591062149921,0.2812271984608111,0.257259106214992,0.1350721498557424,0.1876382785816292,0.0981416098683566,0.0981416098683566,0.2392073016280408,0.0,0.2392073016280408,0.0981416098683566,0.2392073016280408,0.1303550609691486,0.0621519056828937,0.2294792488224223
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': True}",0.2266655640997062,0.2629106235255675,0.2266655640997062,0.2629106235255676,0.2592282006821913,0.2681059311784133,0.2681059311784132,0.2921541173312496,0.2681059311784133,0.1421601291466099,0.1965380492472906,0.1041499728630988,0.1041499728630988,0.2498709520761353,0.0,0.2498709520761353,0.1041499728630988,0.0701874392785361,0.1378840194401606,0.0661843097110369,0.2400017436355702
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': False}",0.2381537745651778,0.2748252288491689,0.2381537745651778,0.2748252288491689,0.2727488851186566,0.2816848085039767,0.2816848085039767,0.3057261870398715,0.2816848085039767,0.1512611312077667,0.2078262448430035,0.1119866120958199,0.1119866120958198,0.2632957273744107,0.0,0.163843652337022,0.0923836907523349,0.0,0.1231609257573229,0.0714803315594836,0.2532875674778645
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': True}",0.2381537745651778,0.2748252288491689,0.2381537745651778,0.2748252288491689,0.2727488851186566,0.2816848085039767,0.2816848085039767,0.3057261870398715,0.2816848085039767,0.1512611312077667,0.2078262448430035,0.1119866120958199,0.1119866120958198,0.2632957273744107,0.0,0.163843652337022,0.0923836907523349,0.0,0.1231609257573229,0.0714803315594836,0.2532875674778645
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': False}",0.2304350371868388,0.2668602385351333,0.2304350371868388,0.2668602385351333,0.2637078689087521,0.2726165767676882,0.2726165767676887,0.2966951360405253,0.2726165767676882,0.1451042932326606,0.200234011318247,0.1066491946632031,0.1066491946632031,0.2543068730241806,0.0,0.0,0.1066491946632031,0.2543068730241807,0.141016539482431,0.0678610337164105,0.2443795055159924
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.2405990498345444,0.2773413288426133,0.2405990498345444,0.2773413288426134,0.2756225614063133,0.2845653253861183,0.2845653253861182,0.3085894858156507,0.2845653253861181,0.1532243017852373,0.2102413352712253,0.1136947633569987,0.1136947633569987,0.2661546111598632,0.0,0.0,0.1136947633569987,0.0769909076794205,0.1497535469913313,0.0726397114701513,0.2561225148371395
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.2476201249098443,0.2845452768682257,0.2476201249098443,0.2845452768682255,0.2838867825333507,0.2928438035472216,0.2928438035472219,0.3168026201904705,0.2928438035472219,0.1588925772727874,0.2171963541600916,0.1186450157177752,0.1186450157177752,0.274381698879441,0.0,0.0,0.0980508421207478,0.0,0.1303472522664565,0.0760035240731307,0.2642861028701671
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': False, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': True}",0.2476201249098443,0.2845452768682257,0.2476201249098443,0.2845452768682255,0.2838867825333507,0.2928438035472216,0.2928438035472219,0.3168026201904705,0.2928438035472219,0.1588925772727874,0.2171963541600916,0.1186450157177752,0.1186450157177752,0.274381698879441,0.0,0.0,0.0980508421207478,0.0,0.1303472522664565,0.0760035240731307,0.2642861028701671
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': False}",0.2175489543724508,0.253348223507373,0.2175489543724508,0.253348223507373,0.2484577487335375,0.257259106214992,0.2572591062149921,0.2812271984608112,0.257259106214992,0.1350721498557425,0.1876382785816292,0.0981416098683566,0.0981416098683566,0.0,0.2392073016280409,0.2392073016280409,0.0981416098683566,0.2392073016280409,0.1303550609691486,0.0621519056828937,0.2294792488224223
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': True}",0.2266655640997062,0.2629106235255675,0.2266655640997062,0.2629106235255674,0.2592282006821911,0.2681059311784133,0.2681059311784131,0.2921541173312493,0.2681059311784132,0.1421601291466098,0.1965380492472906,0.1041499728630988,0.1041499728630987,0.0,0.2498709520761352,0.2498709520761352,0.1041499728630987,0.0701874392785361,0.1378840194401605,0.0661843097110369,0.2400017436355701
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': False}",0.2436994344813732,0.2804851374946165,0.2436994344813733,0.2804851374946165,0.2791739689101388,0.2881116005634246,0.2881116005634244,0.3120782733848924,0.2881116005634245,0.1557510654053502,0.2132905254523986,0.1159374583445699,0.1159374583445699,0.0,0.1690589969329275,0.1690589969329276,0.0957563328844256,0.0,0.1274175929441582,0.0741803187782247,0.2596550660431659
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': True}",0.2436994344813732,0.2804851374946165,0.2436994344813733,0.2804851374946165,0.2791739689101388,0.2881116005634246,0.2881116005634244,0.3120782733848924,0.2881116005634245,0.1557510654053502,0.2132905254523986,0.1159374583445699,0.1159374583445699,0.0,0.1690589969329275,0.1690589969329276,0.0957563328844256,0.0,0.1274175929441582,0.0741803187782247,0.2596550660431659
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': False}",0.2304350371868392,0.2668602385351332,0.2304350371868392,0.2668602385351332,0.2637078689087526,0.2726165767676887,0.2726165767676885,0.2966951360405253,0.2726165767676881,0.1451042932326607,0.200234011318247,0.1066491946632031,0.1066491946632031,0.0,0.2543068730241807,0.0,0.1066491946632031,0.2543068730241807,0.1410165394824309,0.0678610337164105,0.2443795055159923
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.2405990498345443,0.2773413288426134,0.2405990498345443,0.2773413288426135,0.2756225614063131,0.2845653253861182,0.2845653253861182,0.3085894858156507,0.2845653253861182,0.1532243017852373,0.2102413352712253,0.1136947633569987,0.1136947633569987,0.0,0.2661546111598631,0.0,0.1136947633569987,0.0769909076794206,0.1497535469913312,0.0726397114701513,0.2561225148371395
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.2535828111059932,0.2905516405516967,0.2535828111059932,0.2905516405516967,0.2907313622572725,0.2996681598081034,0.2996681598081034,0.3234868055520351,0.2996681598081034,0.1638119530295917,0.2230953343460582,0.1230477208265167,0.1230477208265167,0.0,0.1784501607930911,0.0,0.1018243352877905,0.0,0.1350793463934491,0.0790365534604527,0.2711153244875348
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': False, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': True}",0.2535828111059932,0.2905516405516967,0.2535828111059932,0.2905516405516967,0.2907313622572725,0.2996681598081034,0.2996681598081034,0.3234868055520351,0.2996681598081034,0.1638119530295917,0.2230953343460582,0.1230477208265167,0.1230477208265167,0.0,0.1784501607930911,0.0,0.1018243352877905,0.0,0.1350793463934491,0.0790365534604527,0.2711153244875348
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': False}",0.2304350371868392,0.2668602385351332,0.2304350371868392,0.2668602385351331,0.2637078689087525,0.2726165767676886,0.2726165767676886,0.2966951360405251,0.2726165767676881,0.1451042932326606,0.2002340113182469,0.1066491946632031,0.106649194663203,0.0,0.0,0.2543068730241807,0.106649194663203,0.2543068730241806,0.1410165394824309,0.0678610337164105,0.2443795055159923
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': False, 'bounceModifier': True}",0.2405990498345444,0.2773413288426134,0.2405990498345444,0.2773413288426134,0.2756225614063132,0.2845653253861182,0.2845653253861182,0.3085894858156507,0.2845653253861181,0.1532243017852373,0.2102413352712252,0.1136947633569987,0.1136947633569987,0.0,0.0,0.2661546111598631,0.1136947633569987,0.0769909076794206,0.1497535469913312,0.0726397114701513,0.2561225148371395
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': False}",0.2535828111059932,0.2905516405516965,0.2535828111059932,0.2905516405516965,0.2907313622572725,0.2996681598081033,0.2996681598081033,0.3234868055520349,0.2996681598081033,0.1638119530295917,0.2230953343460582,0.1230477208265167,0.1230477208265168,0.0,0.0,0.1784501607930911,0.1018243352877904,0.0,0.135079346393449,0.0790365534604527,0.2711153244875347
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': False, 'bounceActive': True, 'bounceModifier': True}",0.2535828111059932,0.2905516405516965,0.2535828111059932,0.2905516405516965,0.2907313622572725,0.2996681598081033,0.2996681598081033,0.3234868055520349,0.2996681598081033,0.1638119530295917,0.2230953343460582,0.1230477208265167,0.1230477208265168,0.0,0.0,0.1784501607930911,0.1018243352877904,0.0,0.135079346393449,0.0790365534604527,0.2711153244875347
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': False}",0.2449895114775465,0.2818620677475858,0.2449895114775464,0.281862067747586,0.2808067486345714,0.2897630556987034,0.2897630556987033,0.3137589438609104,0.2897630556987033,0.1567516763451518,0.2145871275845359,0.1167609483533396,0.1167609483533396,0.0,0.0,0.0,0.1167609483533396,0.2713107768692555,0.1535571312074808,0.0747183852093145,0.2612340396823845
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': False, 'bounceModifier': True}",0.2563790284373529,0.2933688037607866,0.256379028437353,0.2933688037607867,0.2939721371960879,0.3028999894398986,0.3028999894398986,0.3266532689111769,0.3028999894398987,0.1661270477545783,0.2258765067277368,0.1251184104080833,0.1251184104080833,0.0,0.0,0.0,0.1251184104080833,0.0852232797083649,0.1637893754333021,0.0804604484478008,0.2743470718807269
"{'zoomModifier': False, 'metalOpponent': True, 'last30Seconds': False, 'healUsedUp': False, 'psycheUpActive': True, 'oomphActive': True, 'acceleratleActive': True, 'bounceActive': True, 'bounceModifier': False}",0.2645940665980052,0.3016152349722446,0.2645940665980053,0.3016152349722447,0.3035059675672205,0.3123996066823079,0.3123996066823077,0.3359380931520049,0.3123996066823078,0.1729732016499127,0.2340730305914374,0.1312695537701626,0.1312695537701626,0.0,0.0,0.0,0.1088686274977676,0.0,0.1439179641436737,0.0846962573738389,0.283870327296395
